3611;Sector1_Preferencia_Media;8;1;Libre
3612;Sector1_Preferencia_Media;8;2;Libre
3613;Sector1_Preferencia_Media;8;3;Libre
3614;Sector1_Preferencia_Media;8;4;Libre
3615;Sector1_Preferencia_Media;8;5;Libre
3616;Sector1_Preferencia_Media;8;6;Libre
3617;Sector1_Preferencia_Media;8;7;Libre
3618;Sector1_Preferencia_Media;8;8;Libre
3619;Sector1_Preferencia_Media;8;9;Libre
3620;Sector1_Preferencia_Media;8;10;Libre
3621;Sector1_Preferencia_Media;8;11;Libre
3622;Sector1_Preferencia_Media;8;12;Libre
3623;Sector1_Preferencia_Media;8;13;Libre
3624;Sector1_Preferencia_Media;8;14;Libre
3625;Sector1_Preferencia_Media;8;15;Libre
3626;Sector1_Preferencia_Media;8;16;Libre
3627;Sector1_Preferencia_Media;8;17;Libre
3628;Sector1_Preferencia_Media;8;18;Libre
3629;Sector1_Preferencia_Media;8;19;Libre
3630;Sector1_Preferencia_Media;8;20;Libre
3631;Sector1_Preferencia_Media;7;1;Libre
3632;Sector1_Preferencia_Media;7;2;Libre
3633;Sector1_Preferencia_Media;7;3;Libre
3634;Sector1_Preferencia_Media;7;4;Libre
3635;Sector1_Preferencia_Media;7;5;Libre
3636;Sector1_Preferencia_Media;7;6;Libre
3637;Sector1_Preferencia_Media;7;7;Libre
3638;Sector1_Preferencia_Media;7;8;Libre
3639;Sector1_Preferencia_Media;7;9;Libre
3640;Sector1_Preferencia_Media;7;10;Libre
3641;Sector1_Preferencia_Media;7;11;Libre
3642;Sector1_Preferencia_Media;7;12;Libre
3643;Sector1_Preferencia_Media;7;13;Libre
3644;Sector1_Preferencia_Media;7;14;Libre
3645;Sector1_Preferencia_Media;7;15;Libre
3646;Sector1_Preferencia_Media;7;16;Libre
3647;Sector1_Preferencia_Media;7;17;Libre
3648;Sector1_Preferencia_Media;7;18;Libre
3649;Sector1_Preferencia_Media;7;19;Libre
3650;Sector1_Preferencia_Media;7;20;Libre
3651;Sector1_Preferencia_Media;6;1;Libre
3652;Sector1_Preferencia_Media;6;2;Libre
3653;Sector1_Preferencia_Media;6;3;Libre
3654;Sector1_Preferencia_Media;6;4;Libre
3655;Sector1_Preferencia_Media;6;5;Libre
3656;Sector1_Preferencia_Media;6;6;Libre
3657;Sector1_Preferencia_Media;6;7;Libre
3658;Sector1_Preferencia_Media;6;8;Libre
3659;Sector1_Preferencia_Media;6;9;Libre
3660;Sector1_Preferencia_Media;6;10;Libre
3661;Sector1_Preferencia_Media;6;11;Libre
3662;Sector1_Preferencia_Media;6;12;Libre
3663;Sector1_Preferencia_Media;6;13;Libre
3664;Sector1_Preferencia_Media;6;14;Libre
3665;Sector1_Preferencia_Media;6;15;Libre
3666;Sector1_Preferencia_Media;6;16;Libre
3667;Sector1_Preferencia_Media;6;17;Libre
3668;Sector1_Preferencia_Media;6;18;Libre
3669;Sector1_Preferencia_Media;6;19;Libre
3670;Sector1_Preferencia_Media;6;20;Libre
3671;Sector1_Preferencia_Media;5;1;Libre
3672;Sector1_Preferencia_Media;5;2;Libre
3673;Sector1_Preferencia_Media;5;3;Libre
3674;Sector1_Preferencia_Media;5;4;Libre
3675;Sector1_Preferencia_Media;5;5;Libre
3676;Sector1_Preferencia_Media;5;6;Libre
3677;Sector1_Preferencia_Media;5;7;Libre
3678;Sector1_Preferencia_Media;5;8;Libre
3679;Sector1_Preferencia_Media;5;9;Libre
3680;Sector1_Preferencia_Media;5;10;Libre
3681;Sector1_Preferencia_Media;5;11;Libre
3682;Sector1_Preferencia_Media;5;12;Libre
3683;Sector1_Preferencia_Media;5;13;Libre
3684;Sector1_Preferencia_Media;5;14;Libre
3685;Sector1_Preferencia_Media;5;15;Libre
3686;Sector1_Preferencia_Media;5;16;Libre
3687;Sector1_Preferencia_Media;5;17;Libre
3688;Sector1_Preferencia_Media;5;18;Libre
3689;Sector1_Preferencia_Media;5;19;Libre
3690;Sector1_Preferencia_Media;5;20;Libre
3691;Sector1_Preferencia_Media;4;1;Libre
3692;Sector1_Preferencia_Media;4;2;Libre
3693;Sector1_Preferencia_Media;4;3;Libre
3694;Sector1_Preferencia_Media;4;4;Libre
3695;Sector1_Preferencia_Media;4;5;Libre
3696;Sector1_Preferencia_Media;4;6;Libre
3697;Sector1_Preferencia_Media;4;7;Libre
3698;Sector1_Preferencia_Media;4;8;Libre
3699;Sector1_Preferencia_Media;4;9;Libre
3700;Sector1_Preferencia_Media;4;10;Libre
3701;Sector1_Preferencia_Media;4;11;Libre
3702;Sector1_Preferencia_Media;4;12;Libre
3703;Sector1_Preferencia_Media;4;13;Libre
3704;Sector1_Preferencia_Media;4;14;Libre
3705;Sector1_Preferencia_Media;4;15;Libre
3706;Sector1_Preferencia_Media;4;16;Libre
3707;Sector1_Preferencia_Media;4;17;Libre
3708;Sector1_Preferencia_Media;4;18;Libre
3709;Sector1_Preferencia_Media;4;19;Libre
3710;Sector1_Preferencia_Media;4;20;Libre
3711;Sector1_Preferencia_Media;3;1;Libre
3712;Sector1_Preferencia_Media;3;2;Libre
3713;Sector1_Preferencia_Media;3;3;Libre
3714;Sector1_Preferencia_Media;3;4;Libre
3715;Sector1_Preferencia_Media;3;5;Libre
3716;Sector1_Preferencia_Media;3;6;Libre
3717;Sector1_Preferencia_Media;3;7;Libre
3718;Sector1_Preferencia_Media;3;8;Libre
3719;Sector1_Preferencia_Media;3;9;Libre
3720;Sector1_Preferencia_Media;3;10;Libre
3721;Sector1_Preferencia_Media;3;11;Libre
3722;Sector1_Preferencia_Media;3;12;Libre
3723;Sector1_Preferencia_Media;3;13;Libre
3724;Sector1_Preferencia_Media;3;14;Libre
3725;Sector1_Preferencia_Media;3;15;Libre
3726;Sector1_Preferencia_Media;3;16;Libre
3727;Sector1_Preferencia_Media;3;17;Libre
3728;Sector1_Preferencia_Media;3;18;Libre
3729;Sector1_Preferencia_Media;3;19;Libre
3730;Sector1_Preferencia_Media;3;20;Libre
3731;Sector1_Preferencia_Media;2;1;Libre
3732;Sector1_Preferencia_Media;2;2;Libre
3733;Sector1_Preferencia_Media;2;3;Libre
3734;Sector1_Preferencia_Media;2;4;Libre
3735;Sector1_Preferencia_Media;2;5;Libre
3736;Sector1_Preferencia_Media;2;6;Libre
3737;Sector1_Preferencia_Media;2;7;Libre
3738;Sector1_Preferencia_Media;2;8;Libre
3739;Sector1_Preferencia_Media;2;9;Libre
3740;Sector1_Preferencia_Media;2;10;Libre
3741;Sector1_Preferencia_Media;2;11;Libre
3742;Sector1_Preferencia_Media;2;12;Libre
3743;Sector1_Preferencia_Media;2;13;Libre
3744;Sector1_Preferencia_Media;2;14;Libre
3745;Sector1_Preferencia_Media;2;15;Libre
3746;Sector1_Preferencia_Media;2;16;Libre
3747;Sector1_Preferencia_Media;2;17;Libre
3748;Sector1_Preferencia_Media;2;18;Libre
3749;Sector1_Preferencia_Media;2;19;Libre
3750;Sector1_Preferencia_Media;2;20;Libre
3751;Sector1_Preferencia_Media;1;1;Libre
3752;Sector1_Preferencia_Media;1;2;Libre
3753;Sector1_Preferencia_Media;1;3;Libre
3754;Sector1_Preferencia_Media;1;4;Libre
